id,material_id,subgroup_id,name,odoo_id,technical_content_name,crop,domain,sap_category,sap_subcategory,business_category,business_segment,brand,sbgroup_name,hsn,created_date,product_qty,product_unit,std_unit_qty,std_unit,tax_rate,median_price,seed_type
2621,12001020,5180,Groshakti Plus 50 KG,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,COROMANDEL INTERNATIONAL LIMITED,GROSHAKTI PLUS,31051000,22-12-2022,50 Kg,EA,50,KG,5.00%,1570,
2622,12001021,4373,Double Horse SSP 16% (Powder) 50 Kg,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,COROMANDEL INTERNATIONAL LIMITED,DOUBLE HORSE SSP,31031000,26-12-2022,50 Kg,EA,50,KG,5.00%,353,
2623,12001022,5193,Potash G 50 Kg,,,,Input,Crop Nutrition,Bio-Fertilizers,FERTILIZERS,BRANDED,BVFCL,POTASH G,25030090,26-12-2022,50 Kg,EA,50,KG,5.00%,750,
2624,12001023,5196,IPL Potash Derived Molases (PDM) 50 KG,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,IPL,IPL POTASH DERIVED MOLASES,31051000,27-12-2022,50 Kg,EA,50,KG,5.00%,725,
2625,12001024,5195,Sampurna Girnar PSSP (Rama) 50 Kg,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,RAMA PHOSPHATES LIMITED,SAMPURNA GIRNAR PSSP,31051000,27-12-2022,50 Kg,EA,50,KG,5.00%,395,
2626,12001025,5214,Krushi Sanjivni 18.18.10 50 KG,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,BASANT AGROTECH INDIA LTD,KRUSHI SANJIVNI 18.18.10,31029090,30-12-2022,50 Kg,EA,1,KG,5.00%,1050,
2627,12001026,5215,SAMPATTI 12:32:16 50 KG,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,PARADEEP PHOSPHATES LTD,SAMPATTI 12:32:16,31051000,30-12-2022,50 Kg,EA,50,KG,5.00%,1455,
2628,12001027,5216,NFL-APS (16:20:0:13) 50 KG,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,BVFCL,NFL-APS (16:20:0:13),31051000,31-12-2022,50 Kg,EA,50,KG,5.00%,1310,
2629,12001031,5233,POTASSIUM CARBONATE GRANULES 25kg,,,,Input,Crop Nutrition,Micronutrients,CROP PROTECTION,BRANDED,GUJARAT ALKALIES AND CHEMICALS,POTASSIUM CARBONATE GRANULES,31010099,06-01-2023,25 Kg,EA,25,KG,0.00%,4070,
2630,12001033,5243,KRIBHCO IMP NPK 10:26:26 50 KG,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,KRIBHCO,KRIBHCO IMP NPK 10:26:26,25030090,11-01-2023,50 Kg,EA,50,KG,5.00%,1465,
2631,12001034,1126,Atonik 1 L,,,,Input,Crop Nutrition,Bio-stimulants,CROP NUTRITION,BRANDED,NACL,ATONIK,28332910,12-01-2023,1 L,EA,1,L,12.00%,1090,
2632,12001035,4252,Wuxal MC mix 500 ml,,,,Input,Crop Nutrition,Bio-stimulants,CROP PROTECTION,BRANDED,SWAL,WUXAL MC MIX,31059090,15-01-2023,500 Ml,EA,0.5,L,5.00%,421,
2633,12001037,5254,Mahadhan Chetak 18:46:0 DAP Import 50 Kg,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,SMARTCHEM (DEEPAK FERTILIZER),MAHADHAN CHETAK 18:46:0 DAP IMPORT,31029090,16-01-2023,50 Kg,EA,50,KG,5.00%,1333,
2634,12001038,4252,Wuxal MC mix 5 L,,,,Input,Crop Nutrition,Bio-stimulants,CROP PROTECTION,BRANDED,SWAL,WUXAL MC MIX,31059090,18-01-2023,5 L,EA,5,L,5.00%,4050,
2635,12001039,2294,HUMESOL 500 Ml,,,,Input,Crop Nutrition,Bio-stimulants,CROP PROTECTION,BRANDED,PI INDUSTRIES,HUMESOL,28332910,18-01-2023,500 Ml,EA,0.5,KG,12.00%,367,
2636,12001040,5274,SSP Granular Krishi Sanjivani  50 Kg,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,KRISHI SANJIVANI,SSP KRISHI SANJIVANI,31031000,21-01-2023,50 Kg,EA,50,KG,5.00%,445,
2637,12001041,5274,Zinc SSP Krishi sanjivani 50 kg,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,KRISHI SANJIVANI,SSP KRISHI SANJIVANI,31031000,21-01-2023,50 Kg,EA,50,KG,5.00%,465,
2638,12001042,5296,IPL 5G 1 Ltr,,,,Input,Crop Nutrition,Bio-stimulants,CROP NUTRITION,BRANDED,IPL,IPL 5G,25030090,25-01-2023,1 L,EA,1,L,5.00%,922,
2639,12001043,1783,Cosamil Gold 3 KG,,Sulphur 80% WP,,Input,Crop Nutrition,Bulk Fertilizers,CROP PROTECTION,BRANDED,SUMIL,COSAMIL (SULPHUR),38089199,26-01-2023,3 Kg,EA,3,KG,18.00%,0,
2640,12001044,1287,Boom Flower 500 ML,,,,Input,Crop Nutrition,Bio-stimulants,CROP NUTRITION,PRIVATE LABEL,DEVI CROP SCIENCE,BOOM FLOWER,38089910,26-01-2023,500 Ml,EA,0.5,L,18.00%,233,
2641,12001045,5313,(BVFCL) SSP POWDER KHAITAN 50 KG,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,BVFCL,(BVFCL) SSP POWDER KHAITAN,31031000,31-01-2023,50 Kg,EA,50,KG,5.00%,560,
2642,12001046,5316,SAMPURNA NPK 19:19:19 PPL 50 KG,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,PARADEEP PHOSPHATES LTD,SAMPURNA NPK 19:19:19 PPL,31029090,31-01-2023,50 Kg,EA,50,KG,5.00%,1670,
2643,12001047,5329,SAMARTH JAI KISAAN NPK 10:26:26 50 KG,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,FARMHUB (ZUARI),SAMARTH NPK 10:26:26,31031000,01-02-2023,50 Kg,EA,50,KG,5.00%,0,
2644,12001048,5330,NAVRATAN JAI KISAAN DAP 18:46:0 50 KG,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,FARMHUB (ZUARI),NAVRATAN DAP 18:46:0,31031000,01-02-2023,50 Kg,EA,50,KG,5.00%,0,
2645,12001049,5347,Urea neem coated Jai kisan 50 kg,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,FARMHUB (ZUARI),UREA NEEM COATED JAI KISAN,25030090,03-02-2023,50 Kg,EA,50,KG,5.00%,0,
2646,12001050,5346,Surkasha MOP 60% 50 KG,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,FARMHUB (ZUARI),SURKASHA MOP 60%,25030090,03-02-2023,50 Kg,EA,50,KG,5.00%,0,
2647,12001051,2311,IFFCO Calcium Nitrate 1 Kg,,,,Input,Crop Nutrition,Micronutrients,FERTILIZERS,BRANDED,IFFCO,IFFCO CALCIUM NITRATE,31026000,11-02-2023,1 Kg,EA,1,KG,5.00%,95,
2648,12001053,5397,"Sulpho-50,Potassium Sulphate, NPK 1 Kg",,,,Input,Crop Nutrition,Micronutrients,FERTILIZERS,BRANDED,ZFHL,SULPHO -50 NPK 0:0:50,31029090,15-02-2023,1 Kg,EA,1,KG,5.00%,132,
2649,12001054,5399,Green Miracle 1L,,,,Input,Crop Nutrition,Bio-stimulants,CROP NUTRITION,BRANDED,T.STANES & COMPANY LTD,GREEN MIRACLE,29201100,15-02-2023,1 L,EA,1,L,18.00%,485,
2650,12001055,5399,Green Miracle 500 ML,,,,Input,Crop Nutrition,Bio-stimulants,CROP NUTRITION,BRANDED,T.STANES & COMPANY LTD,GREEN MIRACLE,29201100,15-02-2023,500 Ml,EA,0.5,L,18.00%,280,
2651,12001059,5441,Zinc Sulphate Universal 21% 1 Kg,,,,Input,Crop Nutrition,Micronutrients,FERTILIZERS,BRANDED,BVFCL,ZINC SULPHATE UNIVERSAL 21%,28332990,26-02-2023,1 Kg,EA,1,KG,18.00%,75,
2652,12001060,5442,Girnar GSSP (RAMA) 50 KG,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,RAMA PHOSPHATES LIMITED,GIRNAR GSSP (RAMA),31051000,26-02-2023,50 Kg,EA,50,KG,5.00%,395,
2653,12001061,5443,IPL MAP 11:52:00 50 KG,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,IPL,IPL MAP 11:52:00,31026000,27-02-2023,50 Kg,EA,50,KG,5.00%,1410,
2654,12001062,5458,Sai Break 1L,,,,Input,Crop Nutrition,Bio-stimulants,CROP NUTRITION,PRIVATE LABEL,MOUNI AGRO IND PVT LTD,SAI BREAK,28342100,10-03-2023,1 L,EA,1,L,5.00%,500,
2655,12001063,5478,Flavanoid Foliar Spray 100 ML,,,,Input,Crop Nutrition,Bio-stimulants,CROP NUTRITION,PRIVATE LABEL,CROPBIOLIFE,FLAVANOID FOLIAR SPRAY,38220090,16-03-2023,100 Ml,EA,0.1,L,12.00%,0,
2656,12001064,5478,Flavonoid Foliar Spray 1 L,,,,Input,Crop Nutrition,Bio-stimulants,CROP NUTRITION,PRIVATE LABEL,CROPBIOLIFE,FLAVANOID FOLIAR SPRAY,38220090,16-03-2023,1 L,EA,1,L,12.00%,0,
2657,12001065,5479,PPL NAVRATNA NPK 12:32:16 50 KG,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,PPL NAVRATNA,PPL NAVRATNA 12:32:16,31055900,18-03-2023,50 Kg,EA,50,KG,5.00%,1415,
2658,12001070,5540,Chambal NPK 12:32:16 50 Kg,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,CHAMBAL FERTILIZER,CHAMBAL NPK 12:32:16,31043000,30-03-2023,50 Kg,EA,50,KG,5.00%,1185,
2659,12001071,5545,(BVFCL) SSP GRANULATED - KHAITAN 50 kg,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,BVFCL,(BVFCL) SSP GRANULATED - KHAITAN,31031000,30-03-2023,50 Kg,EA,50,KG,5.00%,530,
2660,12001077,5579,SWAL Canora 200 ML,,,,Input,Crop Nutrition,Bio-stimulants,CROP PROTECTION,BRANDED,SWAL,SWAL CANORA,29201100,10-04-2023,200 Ml,EA,0.2,L,18.00%,650,
2661,12001079,5661,KRIBHCO NPK 12:32:16 50 KG,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,KRIBHCO,KRIBHCO NPK 12:32:16,25030090,21-04-2023,50 Kg,EA,50,KG,5.00%,0,
2662,12001080,5671,Uttam superrhiza 4 kg,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,CHAMBAL FERTILIZER,UTTAM SUPERRHIZA,12099910,25-04-2023,4 Kg,EA,4,KG,0.00%,0,
2663,12001081,5679,Kribhco IMP NPK 12:32:16 50 kg,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,KRIBHCO,KRIBHCO IMP NPK 12:32:16,25030090,27-04-2023,50 Kg,EA,50,KG,5.00%,0,
2664,12001090,5708,RAMA ZINCATED GSSP GRANULAR 50 KG,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,RAMA PHOSPHATES LIMITED,RAMA ZINCATED GSSP GRANULAR,31026000,05-05-2023,50 Kg,EA,50,KG,5.00%,0,
2665,12001097,5731,Sanjeevani Power Plus Granular 50kg,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,KRISHI SANJIVANI,SANJEEVANI POWER PLUS GRANULAR,25030090,11-05-2023,50 Kg,EA,50,KG,5.00%,0,
2666,12001098,5733,Bharat imported CFCL DAP 50 kg,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,CHAMBAL FERTILIZER,BHARAT IMPORTED CFCL DAP,25030090,12-05-2023,50 Kg,EA,50,KG,5.00%,0,
2667,12001099,5732,Vikram Zibor 50 kg,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,ARIHANT GROUP,VIKRAM ZIBOR,31051000,12-05-2023,50 Kg,EA,50,KG,5.00%,0,
2668,12001101,5737,PPL BHARAT DAP 18:46:0 50 Kg,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,PARADEEP PHOSPHATES LTD,PPL BHARAT DAP 18:46:0,25030090,12-05-2023,50 Kg,EA,50,KG,5.00%,0,
2669,12001102,5738,PPL BHARAT NPK 20:20:0:13 50 Kg,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,PARADEEP PHOSPHATES LTD,PPL BHARAT NPK 20:20:0:13,25030090,12-05-2023,50 Kg,EA,50,KG,5.00%,0,
2670,12001103,5750,Godavari Ganna Master 50kg,,,,Input,Crop Nutrition,Bio-Fertilizers,CROP NUTRITION,BRANDED,GODAVARI FERTILLIZER COMPANY,GODAVARI GANNA MASTER,25030090,15-05-2023,50 Kg,EA,50,KG,5.00%,0,
2671,12001104,5751,Green Gold Bahubali 50 kg,,,,Input,Crop Nutrition,Bulk Fertilizers,CROP NUTRITION,BRANDED,GREENGOLD CROP SCIENCE PVT LTD,GREEN GOLD BAHUBALI,25030090,15-05-2023,50 Kg,EA,50,KG,5.00%,0,
2672,12001105,5752,Godavari Diatomite Silicon 25 kg,,,,Input,Crop Nutrition,Bulk Fertilizers,CROP NUTRITION,BRANDED,GODAVARI FERTILLIZER COMPANY,GODAVARI DIATOMITE SILICON,25030090,15-05-2023,25 Kg,EA,25,KG,5.00%,0,
2673,12001106,5752,Godavari Diatomite Silicon 50 kg,,,,Input,Crop Nutrition,Bio-Fertilizers,CROP NUTRITION,BRANDED,GODAVARI FERTILLIZER COMPANY,GODAVARI DIATOMITE SILICON,25030090,15-05-2023,50 Kg,EA,50,KG,5.00%,0,
2674,12001107,5753,Godavari Gold Potash 50 kg,,,,Input,Crop Nutrition,Bio-Fertilizers,CROP NUTRITION,BRANDED,GODAVARI FERTILLIZER COMPANY,GODAVARI GOLD POTASH,25030090,15-05-2023,50 Kg,EA,50,KG,5.00%,0,
2675,12001108,5760,Uttam Sulton 90% Sulphur GR 25 KG,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,CHAMBAL FERTILIZER,UTTAM SULTON 90% SULPHUR GR,25030090,16-05-2023,25 Kg,EA,25,KG,5.00%,0,
2676,12001109,5760,Uttam Sulton 90% Sulphur GR 10 KG,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,CHAMBAL FERTILIZER,UTTAM SULTON 90% SULPHUR GR,25030090,16-05-2023,10 Kg,EA,10,KG,5.00%,0,
2677,12001111,2209,Gromor Sulphamax 10 Kg,,,,Input,Crop Nutrition,Micronutrients,FERTILIZERS,BRANDED,COROMANDEL INTERNATIONAL LIMITED,GROMOR SULPHAMAX,31010099,28-05-2023,10 Kg,EA,10,KG,,0,
2678,12001112,5847,Kribhco Zinc Sulphate 21% - 10KG,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,KRIBHCO,KRIBHCO ZINC SULPHATE 21%,25030090,31-05-2023,10 Kg,EA,10,KG,5.00%,0,
2679,12001113,5851,Kribhco APS 20:20:0:13 50 kg,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,KRIBHCO,KRIBHCO APS 20:20:0:13,25030090,31-05-2023,50 Kg,EA,50,KG,5.00%,0,
2680,12001115,5877,MAHADHAN SMARTEK NPK 10:26:26 50 Kg,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,SMARTCHEM (DEEPAK FERTILIZER),MAHADHAN SMARTEK NPK 10:26:26,31052000,07-06-2023,50 Kg,EA,50,KG,5.00%,0,
2681,12001116,5880,Mahadhan Croptek 9:24:24 40  kg,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,SMARTCHEM (DEEPAK FERTILIZER),MAHADHAN CROPTEK 9:24:24,31029090,08-06-2023,40 Kg,EA,40,KG,5.00%,0,
2682,12001118,5157,MOSAIC MAGNA ZINC 100 ML,,,,Input,Crop Nutrition,Micronutrients,FERTILIZERS,BRANDED,MOSAIC,MOSAIC MAGNA ZINC,28332990,11-06-2023,100 Ml,EA,0.1,L,18.00%,0,
2683,12001119,5760,Uttam Sulton 90% Sulphur GR 50 kg,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,CHAMBAL FERTILIZER,UTTAM SULTON 90% SULPHUR GR,25030090,12-06-2023,50 Kg,EA,50,KG,5.00%,0,
2684,12001122,5908,Zincated Boronated GSSP  50 Kg,,,,Input,Crop Nutrition,Bulk Fertilizers,FERTILIZERS,BRANDED,RAMA PHOSPHATES LIMITED,ZINCATED BORONATED GSSP,31031900,15-06-2023,50 Kg,EA,50,KG,5.00%,0,
2685,12001124,5921,UTTAM MONO ZINC SULPHATE 33%-4KG,,,,Input,Crop Nutrition,Micronutrients,FERTILIZERS,BRANDED,CHAMBAL FERTILIZER,UTTAM MONO ZINC SULPHATE 33%,28332910,22-06-2023,4 Kg,EA,4,KG,12.00%,0,
2686,12001125,5940,IFFCO NANO DAP 500 ML,,,,Input,Crop Nutrition,WSF,FERTILIZERS,BRANDED,IFFCO,IFFCO NANO DAP,31021000,30-06-2023,500 Ml,EA,0.5,L,5.00%,0,
2687,13000001,1729,Control Shivalik Crop 250 gm,8017,Acetamiprid 20% SP,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,SHIVALIK CROP,CONTROL,38089199,25-08-2022,250 gm,EA,0.25,KG,18.00%,0,
2688,13000002,1729,Control Sulphur Mills 250 gm,10987,Acetamiprid 20% SP,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,SULPHUR MILLS,CONTROL,38089290,25-08-2022,250 gm,EA,0.25,KG,18.00%,0,
2689,13000003,2036,EROS GOLD 800 gm,7891,Pretilachlor 6.0% +Pyrazosulfuron Ethyl 0.15% GR,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,UPL,EROS GOLD,38089390,25-08-2022,800 gm,EA,0.8,KG,18.00%,640,
2690,13000004,3299,Pandora Swal 3.5 L,10774,Pendimethalin 38.7% CS,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,SWAL,PANDORA,38089199,25-08-2022,3.5 L,EA,3.5,L,18.00%,1785.714286,
2691,13000005,3299,Pandora UPL 3.5 L,10555,Pendimethalin 38.7% CS,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,UPL,PANDORA,38089390,25-08-2022,3.5 L,EA,3.5,L,18.00%,2080,
2692,13000006,3303,Para Life Agro Life 500 ml,11628,Atrazine 50% WP,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,AGRO LIFE,PARA LIFE,38089390,25-08-2022,500 ml,EA,0.5,L,18.00%,155,
2693,13000007,3303,Para Life Agro Life 1 L,11629,Atrazine 50% WP,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,AGRO LIFE,PARA LIFE,38089390,25-08-2022,1 L,EA,1,L,18.00%,290,
2694,13000008,3303,Para Life krishi Rasayan 500 ml,8849,Atrazine 50% WP,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,KRISHI RASAYAN,PARA LIFE,38089199,25-08-2022,500 ml,EA,0.5,L,18.00%,0,
2695,13000009,3303,Para Life 1 L,8850,Atrazine 50% WP,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,KRISHI RASAYAN,PARA LIFE,38089199,25-08-2022,1 L,EA,1,L,18.00%,411.3001817,
2696,13000010,3931,Tinto 1 L,11766,Biostimulant,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,UPL,TINTO,38089340,25-08-2022,1 L,EA,1,L,18.00%,750,
2697,13000011,1003,"2, 4-D ETHYL ESTER 250 ml",9101,2-4-D Ethyl Ester 38% EC,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,DCM SHRIRAM LTD,"2, 4-D ETHYL ESTER",38089199,25-08-2022,250 ml,EA,0.25,L,18.00%,110,
2698,13000012,1003,"2, 4-D ETHYL ESTER 500 ml",9102,2-4-D Ethyl Ester 38% EC,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,DCM SHRIRAM LTD,"2, 4-D ETHYL ESTER",38089199,25-08-2022,500 ml,EA,0.5,L,18.00%,90,
2699,13000013,1004,"2, 4-D Main 400 ml",8005,2-4-D Dimethyl Amine Salt 58% Sl,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,ADAMA,"2, 4-D MAIN",38089199,25-08-2022,400 ml,EA,0.4,L,18.00%,0,
2700,13000014,1004,"2, 4-D Main 100 ml",8046,2-4-D Dimethyl Amine Salt 58% Sl,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,ADAMA,"2, 4-D MAIN",38089199,25-08-2022,100 ml,EA,0.1,L,18.00%,0,
2701,13000015,1004,"2, 4-D Main 250 ml",8047,2-4-D Dimethyl Amine Salt 58% Sl,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,ADAMA,"2, 4-D MAIN",38089199,25-08-2022,250 ml,EA,0.25,L,18.00%,0,
2702,13000016,1004,"2, 4-D Main 1 L",8753,2-4-D Dimethyl Amine Salt 58% Sl,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,ADAMA,"2, 4-D MAIN",38089199,25-08-2022,1 L,EA,1,L,18.00%,354.1618807,
2703,13000017,1005,"2, 4-D Powder 500 gm",8819,2-4-D Dimethyl Amine Salt 58% Sl,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,KRISHI RASAYAN,"2, 4-D POWDER",38089199,25-08-2022,500 gm,EA,0.5,KG,18.00%,170,
2704,13000018,1007,Aandhi 100 gm,6053,Fenobucarb 50% EC,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,BHARAT CERTIS,AANDHI,38089199,25-08-2022,100 gm,EA,0.1,KG,18.00%,100,
2705,13000019,1008,Aandhi 71 100 gm,10469,Glyphosate 71% SG,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,BHARAT CERTIS,AANDHI 71,38089390,25-08-2022,100 gm,EA,0.1,KG,18.00%,100,
2706,13000020,1009,Aaroosh 50 gm,9055,Propineb 70% WP,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,COROMANDEL INTERNATIONAL LIMITED,AAROOSH,38089199,25-08-2022,50 gm,EA,0.05,KG,18.00%,0,
2707,13000021,1009,Aaroosh 100 gm,9056,Propineb 70% WP,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,COROMANDEL INTERNATIONAL LIMITED,AAROOSH,38089199,25-08-2022,100 gm,EA,0.1,KG,18.00%,0,
2708,13000022,1009,Aaroosh 250 gm,9057,Propineb 70% WP,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,COROMANDEL INTERNATIONAL LIMITED,AAROOSH,38089199,25-08-2022,250 gm,EA,0.25,KG,18.00%,145,
2709,13000023,1009,Aaroosh 500 gm,9058,Propineb 70% WP,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,COROMANDEL INTERNATIONAL LIMITED,AAROOSH,38089199,25-08-2022,500 gm,EA,0.5,KG,18.00%,0,
2710,13000024,1009,Aaroosh 1 Kg,9059,Propineb 70% WP,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,COROMANDEL INTERNATIONAL LIMITED,AAROOSH,38089199,25-08-2022,1 Kg,EA,1,KG,18.00%,0,
2711,13000025,1010,Aashirwad-GR 1 Kg,4738,Fipronil 40% + Imidacloprid 40% WG,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,HPM,AASHIRWAD-GR,38081031,25-08-2022,1 Kg,EA,1,KG,18.00%,85,
2712,13000026,1011,Aatank 25%EC 250 ml,6196,Carbosulfan 25% EC,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,DHANUKA,AATANK 25%EC,38089199,25-08-2022,250 ml,EA,0.25,L,18.00%,298,
2713,13000027,1011,Aatank 25%EC 500 ml,6242,Carbosulfan 25% EC,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,DHANUKA,AATANK 25%EC,38089199,25-08-2022,500 ml,EA,0.5,L,18.00%,584,
2714,13000028,1011,Aatank 25%EC 100 ml,9184,Carbosulfan 25% EC,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,DHANUKA,AATANK 25%EC,38089199,25-08-2022,100 ml,EA,0.1,L,18.00%,134,
2715,13000029,1011,Aatank 25%EC 1 L,9185,Carbosulfan 25% EC,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,DHANUKA,AATANK 25%EC,38089199,25-08-2022,1 L,EA,1,L,18.00%,1141,
2716,13000030,1012,Abacin 100 ml,8281,Abamectin 1.9% EC,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,CRYSTAL,ABACIN,38089199,25-08-2022,100 ml,EA,0.1,L,18.00%,550,
2717,13000031,1012,Abacin 250 ml,8282,Abamectin 1.9% EC,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,CRYSTAL,ABACIN,38089199,25-08-2022,250 ml,EA,0.25,L,18.00%,1450,
2718,13000032,1012,Abacin 500 ml,8283,Abamectin 1.9% EC,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,CRYSTAL,ABACIN,38089199,25-08-2022,500 ml,EA,0.5,L,18.00%,0,
2719,13000033,1012,Abacin 50 ml,8284,Abamectin 1.9% EC,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,CRYSTAL,ABACIN,38089199,25-08-2022,50 ml,EA,0.05,L,18.00%,294,
2720,13000034,1013,Abic 500 gm,5577,Mancozeb 75% WP,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,SYNGENTA,ABIC,22029020,25-08-2022,500 gm,EA,0.5,KG,18.00%,223,
2721,13000035,1013,Abic 1 Kg,5578,Mancozeb 75% WP,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,SYNGENTA,ABIC,22029020,25-08-2022,1 Kg,EA,1,KG,18.00%,390,
2722,13000036,1013,Abic 250 gm,11773,Mancozeb 75% WP,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,SYNGENTA,ABIC,22029020,25-08-2022,250 gm,EA,0.25,KG,18.00%,100,
2723,13000037,1014,Acemain 100 gm,8133,Acephate 75% SP,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,ADAMA,ACEMAIN,38089199,25-08-2022,100 gm,EA,0.1,KG,18.00%,98,
2724,13000038,1014,Acemain 250 gm,9286,Acephate 75% SP,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,ADAMA,ACEMAIN,38089199,25-08-2022,250 gm,EA,0.25,KG,18.00%,196,
2725,13000039,1014,Acemain 500 gm,9287,Acephate 75% SP,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,ADAMA,ACEMAIN,38089199,25-08-2022,500 gm,EA,0.5,KG,18.00%,390,
2726,13000040,1014,Acemain 1 Kg,9313,Acephate 75% SP,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,ADAMA,ACEMAIN,38089199,25-08-2022,1 Kg,EA,1,KG,18.00%,730,
